State,Year,HLp,Tscr1r,NPr,LTFr,CLEARr,Dr,EIr,EI6r,PerTscr,PerTNscr,PerTscr1,PerPas1,PerNotPas1,PerPIS,PerNPIS,PerReferToOPS,PerReDirDiag,PerOPS,PerNPOS,PerLTF,PerD,PerDHL,PerHL3,PerEI,PerEI6,Tscr1,PIS,NPIS,ReferToOPS,OPS,POS,NPOS,CLEAR,EI,EI6,Birth,Tscr,TNscr,NoInPaOut,NoInReOut,PaInPaOut,PaInReOut,PaInNoOut,ReInNoOut,ReInPaOut,ReInReOut,ReInStDia,TotPas,TotNotPas,TotPas1,TotNotPas1,LTF,TDia,TDia3,HL,NHL,HL3,NHL3,ToEnrEIPC,ToEnrEINPC,ToEnrEI6PC,ToEnrEI6NPC
Delaware,2015,2.1872265966754156,962.3797025371829,9.448818897637794,4.199475065616798,0.9623797025371829,4.286964129483814,1.3998250218722659,0.5249343832020997,99.58180867746994,0.4181913225300575,95.83551141313818,99.28181818181818,0.7181818181818181,NA,NA,NA,NA,NA,NA,4.444444444444445,45.370370370370374,51.02040816326531,44,64,24,11000,NA,NA,NA,NA,NA,NA,11,16,6,11478,11430,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,11322,108,10921,79,48,49,17,25,24,11,6,16,0,6,0
District of Columbia,2015,1.04629871828407,976.1095125991804,31.824919347807132,29.645130351381983,0.523149359142035,1.656639637283111,0,0,92.76874545013347,7.231254549866538,90.5524549057672,96.97186243858866,3.028137561411344,93.09442845932514,4.499084488621501,154.26356589147287,0,58.417085427135675,7.311827956989248,9.315068493150685,5.205479452054795,63.1578947368421,41.66666666666667,0,0,11195,10677,516,796,465,431,34,6,0,0,12363,11469,894,265,11,4,0,10673,331,162,23,0,11104,365,10856,339,340,19,8,12,7,5,3,0,0,0,0
Florida,2015,NA,961.5136638697259,38.43567803557119,2.7677740833187503,35.667903952252445,NA,0.8750034539610024,0.5203967910399646,96.82039300317025,3.1796069968297562,93.09413081378499,98.56263620470818,1.4373637952918075,NA,NA,NA,NA,NA,NA,0.720105439731608,NA,NA,NA,NA,NA,208785,NA,NA,NA,NA,NA,NA,7745,190,113,224273,217142,7131,NA,NA,NA,NA,NA,NA,NA,NA,NA,208796,8346,205784,3001,601,NA,NA,NA,NA,NA,NA,190,0,113,0
Georgia,2015,1.7208889442618867,987.8603354565417,10.706888227873728,2.7565370419398545,0.8254037470215383,7.1249474389123355,1.3081870707511174,0.8098300914173584,97.15984747609248,2.840152523907517,95.98035952063914,99.08326304753948,0.9167369524605282,NA,NA,NA,NA,NA,NA,2.5745454545454542,66.54545454545455,24.153005464480877,65.15837104072398,76.01809954751131,47.05882352941176,126863,NA,NA,NA,NA,NA,NA,106,168,104,132176,128422,3754,NA,NA,NA,NA,NA,NA,NA,NA,NA,127047,1375,125700,1163,354,915,684,221,694,144,540,136,32,91,13
Hawaii,2015,4.058129969838223,986.0707430765012,13.435700575815739,1.2613106663010694,0.9322731011790513,11.242116808335618,2.1935837674801206,1.7000274197970935,99.16793561018056,0.8320643898194474,97.78659995649338,98.77092486513543,1.2290751348645794,94.76830271455992,4.304908143679737,110.828025477707,12.48407643312102,98.39080459770115,15.537383177570094,0.9387755102040817,83.6734693877551,36.09756097560975,63.51351351351351,54.054054054054056,41.891891891891895,17981,17281,785,870,856,723,133,17,40,31,18388,18235,153,167,2,11,3,17267,14,545,128,98,17990,245,17760,221,23,205,130,74,131,47,83,40,0,31,0
Idaho,2015,2.8619452141916137,986.5988279652931,23.077272520783172,5.496751919320401,1.2719756507518285,16.308544950710946,1.7716803706900468,1.362831054376959,99.36803141786666,0.6319685821333454,98.03638333408567,97.76222488258587,2.2377751174141265,97.16076863671466,2.612092854222505,71.47826086956522,57.913043478260875,68.1265206812652,15.714285714285714,2.3818897637795273,70.66929133858267,17.548746518105848,79.36507936507937,61.904761904761905,47.61904761904761,21718,21388,575,411,280,236,44,28,39,30,22153,22013,140,38,12,112,7,21269,131,86,25,333,21505,508,21232,486,121,359,313,63,296,50,263,39,0,30,0
Illinois,2015,1.844725671440473,973.5192605228706,11.19398050805993,4.820089657634784,0.9917879953981036,5.382102855027043,1.1835336745084037,0.8661615159810105,99.16727864036929,0.8327213596307176,96.54125577003776,99.12046564382594,0.8795343561740596,96.50427791222015,3.2259557530315655,105.77987292477967,12.338593974175035,87.59930246076341,9.975669099756692,4.305965741287655,48.080330773774364,34.27518427518427,63.799283154121866,64.15770609318996,46.95340501792115,147237,145955,4879,5161,4521,4070,451,150,179,131,152512,151242,1270,326,82,425,51,145479,640,3319,318,602,149549,1693,145942,1295,729,814,580,279,535,178,402,179,0,131,0
Indiana,2015,1.359087847589724,949.1604926392765,40.91696334071009,4.52227460790917,3.1872414124891755,33.20744732031175,0.9501587607043201,0.7456942172616184,98.99980948752143,1.0001905124785673,93.96670794437036,95.99199158609679,4.008008413903215,NA,NA,NA,NA,NA,NA,1.1052322163433275,81.15814226925337,4.092720028975009,55.75221238938053,69.91150442477876,54.86725663716814,78917,NA,NA,NA,NA,NA,NA,265,79,62,83984,83144,840,NA,NA,NA,NA,NA,NA,NA,NA,NA,79742,3402,75754,3163,376,2761,1969,113,2648,63,1906,79,0,62,0
Iowa,2015,1.7406885959298606,971.6370152310252,14.94944323563292,2.0990656597977733,3.327787021630616,9.52259055420453,0.6399590426212722,0.40957378727761423,98.92127320148894,1.0787267985110531,96.11557063634753,98.74594936375372,1.2540506362462787,94.24804812492,5.255343658005888,98.63614223088165,10.813443740867024,91.55555555555556,10.302049622437973,1.404109589041096,63.6986301369863,18.27956989247312,51.470588235294116,36.76470588235294,23.52941176470588,37957,36818,2053,2025,1854,1663,191,130,25,16,39491,39065,426,183,11,0,0,36818,171,1480,180,222,38481,584,37481,476,82,372,244,68,304,35,209,25,0,16,0
Kansas,2015,1.4310461700685395,983.7563706660642,19.356782405663928,1.4812583163867339,1.3055158042730537,16.570008285004143,1.230197584795762,0.9289247068865958,98.96884162401233,1.0311583759876757,97.36122844506286,98.30287872601062,1.6971212739893833,NA,NA,NA,NA,NA,NA,0.7652399481193256,85.60311284046692,8.636363636363637,68.42105263157895,85.96491228070175,64.91228070175438,39184,NA,NA,NA,NA,NA,NA,52,49,37,40246,39831,415,NA,NA,NA,NA,NA,NA,NA,NA,NA,39060,771,38519,665,59,660,541,57,603,39,502,49,0,37,0
Kentucky,2015,1.6893794346210158,950.9516837481699,29.057326275481472,4.655178886511244,1.2388782520554116,23.163269136914817,1.4078161955175132,0.9385441303450088,99.4827360833598,0.5172639166402121,94.6032753823458,99.73747063816349,0.2625293618365212,96.81458122160905,3.1854187783909595,53.62404242781379,69.9469652327637,75.93406593406593,20.549927641099856,1.6020671834625322,79.71576227390182,7.293354943273905,50,83.33333333333334,55.55555555555556,50661,51577,1697,910,691,549,142,66,75,50,53551,53274,277,0,0,346,54,51177,219,203,88,1187,51726,1548,50528,133,248,1234,1027,90,1144,45,982,74,1,50,0
Louisiana,2015,1.3153773880363293,981.8822424052615,51.315377388036325,8.29940494832446,5.512057626057,37.50391481365487,1.0178515502662073,0.5793924209207642,98.69407310099683,1.3059268990031683,96.90595780851558,95.02416152337209,4.975838476627913,94.52552458502976,5.125274036955841,125.42010388023219,0,81.29110840438489,8.091099790230746,1.6173329264571255,73.08513884650594,3.507306889352818,41.66666666666667,77.38095238095238,44.047619047619044,62703,60364,3273,4105,3337,3067,270,352,65,37,64705,63860,845,255,8,522,47,59795,768,2290,215,0,60583,3277,59583,3120,530,2395,2029,84,2311,35,1994,52,13,32,5
Maine,2015,2.5634664682047466,976.267262052427,14.884644008930785,1.6538493343256429,2.0673116679070533,11.16348300669809,1.075002067311668,0.7442322004465393,97.74490785645004,2.255092143549952,95.42515357258326,98.65322717262409,1.3467728273759105,NA,NA,NA,NA,NA,NA,1.1111111111111112,75,22.962962962962962,32.25806451612903,41.935483870967744,29.03225806451613,11806,NA,NA,NA,NA,NA,NA,25,13,9,12372,12093,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,11913,180,11647,159,20,135,89,31,104,10,79,13,0,9,0
Maryland,2015,1.5060889022763457,981.7117776152157,15.233013468737898,2.4527733551357636,2.381054835979747,10.399185277622387,1.17618371415867,0.7458725992225713,99.1255758403003,0.8744241596997099,97.31274526531308,98.8647321819935,1.1352678180064872,96.35383048610812,3.0724213606437454,109.1970121381886,9.523809523809524,69.30312099187687,8.636644046884639,1.6101694915254237,68.26741996233523,14.482758620689657,55.23809523809524,78.0952380952381,49.523809523809526,68442,67175,2142,2339,1621,1481,140,166,82,52,70332,69717,615,388,12,1,0,67174,718,1092,128,204,68655,1062,67665,777,171,725,459,105,620,58,401,82,0,52,0
Massachusetts,2015,2.550555656768082,988.1160923245092,17.573608755973485,0.7847863559286405,0.9949969869809548,15.793825413063889,2.1581624788037614,1.5275305856468182,99.11795755083898,0.8820424491610178,97.94004889432159,98.34772865875279,1.6522713412472165,NA,NA,NA,NA,NA,NA,0.44657097288676234,89.87240829346092,16.149068322981368,69.78021978021978,84.61538461538461,59.89010989010989,70509,NA,NA,NA,NA,NA,NA,71,154,109,71992,71357,635,NA,NA,NA,NA,NA,NA,NA,NA,NA,70103,1254,69344,1165,56,1127,960,182,945,127,833,154,0,109,0
Michigan,2015,1.4812540079662564,966.1569587326246,11.443590415202724,5.021812368470967,0.9483638465637616,5.473414200167996,0.7767551505188905,0.4516018316970294,99.12085157432027,0.8791484256797285,95.76630050403317,99.13153220529121,0.8684677947087969,NA,NA,NA,NA,NA,NA,4.388318863456985,47.829518547750595,27.062706270627064,50,52.4390243902439,30.48780487804878,106970,NA,NA,NA,NA,NA,NA,105,86,50,111699,110717,982,NA,NA,NA,NA,NA,NA,NA,NA,NA,109450,1267,106041,929,556,606,322,164,442,82,240,86,0,50,0
Minnesota,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi,2015,1.573521432447097,959.5496473141617,14.134563212154097,2.794357026587086,0.5697232772653282,10.770482908301682,1.3564839934888768,0.8410200759631036,98.56405594031607,1.435944059683932,94.57710511538359,99.44018773502219,0.5598122649778053,95.57786218122627,2.4986435160065112,144.84256243213898,34.093376764386534,100,15.517241379310345,1.9769673704414585,76.1996161228407,14.609571788413097,58.620689655172406,86.20689655172413,53.44827586206896,35369,35230,921,1334,1334,1127,207,21,50,31,37397,36860,537,709,0,18,0,35212,0,400,207,314,36339,521,35171,198,103,397,317,58,339,34,283,50,0,31,0
Missouri,2015,1.620897521768252,977.0797052913597,15.284661754855994,4.849296718017415,1.058271935699933,9.377093101138648,1.2056262558606832,0.9243134628265238,98.00961058740121,1.9903894125987975,95.76320142845888,98.6029421845652,1.3970578154348152,96.38446081714669,3.608841259209645,100.1855976243504,0,61.68951463505002,6.426426426426427,3.1726555652936024,61.34969325153374,17.285714285714285,65.28925619834712,74.3801652892562,57.02479338842975,72939,71951,2694,2699,1665,1558,107,79,90,69,76166,74650,1516,5,0,0,0,71951,1034,1553,107,0,73509,1141,71920,1019,362,700,611,121,579,79,532,90,0,69,0
Montana,2015,1.8778576094056172,976.5676028739387,26.53494448073155,18.04376224689745,3.919007184846506,4.57217504898759,1.4696276943174396,0.8164598301763554,97.74940143655228,2.2505985634477255,95.45889864325619,97.68414012206337,2.3158598779366275,88.61854996734161,8.564663618549966,131.83984747378457,2.9551954242135365,86.84020245842372,9.325562031640299,6.800000000000001,17.23076923076923,41.07142857142857,43.47826086956522,78.26086956521739,43.47826086956522,11961,10854,1049,1383,1201,1089,112,48,18,10,12530,12248,282,317,28,16,4,10834,182,756,80,31,11923,325,11684,277,221,56,36,23,33,10,26,15,3,7,3
Nebraska,2015,2.187696985427713,975.2308205717676,5.969817197523081,0.8157514182950796,0.7045125885275687,4.449553190700434,1.4090251770551374,1.038229077830101,99.43954868920763,0.5604513107923749,96.9765126654622,99.57796281510208,0.42203718489791264,96.36619822759465,3.322333049056324,107.25446428571428,7.03125,97.08636836628513,7.502679528403002,1.3664596273291927,74.53416149068323,49.166666666666664,62.71186440677966,64.40677966101694,47.45762711864407,26301,25989,896,961,933,863,70,19,38,28,27121,26969,152,81,3,44,0,25945,28,738,67,63,26808,161,26190,111,22,120,73,59,61,37,36,38,0,28,0
Nevada,2015,1.498170503327667,920.8850730358121,13.714022299691722,5.3012187040825145,1.6998473018525455,6.712956293756662,1.3253046760206286,1.0660059350600708,96.56141327027403,3.4385867297259702,88.92196411183753,98.6953665175359,1.304633482464099,97.51073208677865,2.4662191362470827,83.41121495327103,17.640186915887853,99.57983193277312,45.28832630098453,3.865546218487395,48.94957983193277,22.317596566523605,38.46153846153847,88.46153846153845,71.15384615384616,31963,33845,856,714,711,389,322,59,46,37,35945,34709,1236,3,5,0,1,33844,3,386,316,151,34233,476,31546,417,184,233,130,52,181,20,110,46,0,37,0
New Hampshire,2015,2.4840606110789105,987.7453009853441,34.11443239215037,5.878943446220088,1.4904363666473461,26.745052579282937,2.0700505092324253,1.6560404073859403,98.01168641454309,1.9883135854569065,96.81058269761402,96.69712465420403,3.3028753457959596,NA,NA,NA,NA,NA,NA,1.7233009708737865,78.39805825242718,9.287925696594428,60,83.33333333333334,66.66666666666666,11929,NA,NA,NA,NA,NA,NA,18,25,20,12322,12077,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,11665,412,11535,394,71,323,208,30,293,18,190,25,0,20,0
New Jersey,2015,1.1494023107983848,980.6800463758846,7.5760604485667455,3.1583576540199094,0.4497661216167593,3.9679366729300765,0.8495582297205454,0.5397193459401111,99.21659625949505,0.7834037405049484,97.29973622101902,99.40072768780766,0.5992723121923379,97.48130971894615,2.2938072202454722,97.69063180827887,12.766884531590414,87.68956289027653,9.613428280773144,4.1688654353562,52.37467018469657,28.967254408060455,53.04347826086957,73.91304347826086,46.95652173913044,98119,97532,2295,2242,1966,1777,189,45,85,54,100842,100052,790,205,20,15,0,97517,276,1557,169,293,99294,758,97531,588,316,397,270,115,282,61,209,85,0,54,0
New Mexico,2015,2.5413507925568575,973.8542384562371,18.17711922811854,8.227084769124742,0.8184011026878014,9.131633356305995,1.4645072363886975,0.5599586492074432,95.72424030016904,4.275759699830949,93.22145713932298,98.31483037728339,1.6851696227166175,NA,NA,NA,NA,NA,NA,4.5260663507109005,50.23696682464455,27.830188679245282,59.32203389830508,57.6271186440678,22.033898305084744,22609,NA,NA,NA,NA,NA,NA,19,34,13,24253,23216,1037,NA,NA,NA,NA,NA,NA,NA,NA,NA,22794,422,22228,381,191,212,134,59,153,35,99,34,0,13,0
New York,2015,1.3234687900023865,981.8272547785903,11.512008852053546,7.680458223948276,0.26035451606604326,3.571196112039227,1.1629168384283266,0.6942787095094487,96.79607531827136,3.2039246817286404,95.03702490308001,99.01620651707937,0.9837934829206203,87.84491549326333,3.0413746718448285,399.0583535454416,0.7276358967042375,99.77118341079728,9.094818318641153,6.671692423671316,31.021485111194874,37.0595382746051,49.18032786885246,87.8688524590164,52.459016393442624,226267,202443,7009,27970,27906,25368,2538,60,268,160,238083,230455,7628,20699,304,0,9,202434,64,4669,2225,51,227802,2653,224041,2226,1770,823,469,305,518,150,319,268,0,160,0
North Carolina,2015,1.6590149393473994,979.6893864108608,6.890661059962713,2.053236311073514,0.895211031628052,3.942213717261147,1.2894324033541669,0.6981003457649948,99.16277781849871,0.837222181501299,97.14872095580151,99.45509112553023,0.5449088744697618,97.43263331663368,2.547655614780016,96.5183752417795,4.513217279174726,88.91115564462257,13.786626596543952,2.9797377830750893,57.210965435041714,42.083333333333336,54.45544554455446,77.72277227722772,42.07920792079208,119286,118633,3102,2994,2662,2295,367,109,157,85,122787,121759,1028,22,2,5,3,118625,332,2268,362,140,120920,839,118636,650,250,480,271,202,278,110,161,155,2,83,2
North Dakota,2015,1.1847405418213413,985.3881999842034,24.32667245873154,10.978595687544429,6.713529736987599,6.63454703419951,0.7108443250928046,0.31593081115235766,99.47360150848523,0.5263984915147706,98.02011313639221,97.64347547290798,2.3565245270920165,89.17147144775294,10.528394281652318,102.47561890472619,0.3750937734433608,85.28550512445095,8.755364806866952,4.512987012987013,27.27272727272727,17.857142857142858,46.666666666666664,60,26.666666666666668,12476,11290,1333,1366,1165,1063,102,85,9,4,12728,12661,67,36,2,0,0,11290,201,1027,100,5,12353,308,12182,294,139,84,49,15,69,7,42,8,1,3,1
Ohio,2015,1.475120127356906,966.1890782689977,27.048737384801882,6.711066321985132,2.5559012107669163,17.781769852049834,0.7448626385663585,0.4746673677138559,97.69144063806412,2.3085593619358797,94.38840298486167,97.37506424403665,2.6249357559633584,97.02420073317852,2.9385561348931635,440.6809145129225,0,98.46613658151469,19.655231659126052,2.4811015118790496,65.73974082073434,8.295687885010267,62.87128712871287,50.495049504950494,32.17821782178218,132308,132863,4024,17733,17461,14029,3432,350,102,65,140174,136938,3236,45,6,13440,218,119205,272,544,3208,0,133234,3704,128835,3473,919,2435,2086,202,2233,127,1959,102,0,65,0
Oklahoma,2015,1.7346898998167855,0,18.691770942969633,12.064865707714498,4.736288153432348,1.8906170818227888,1.559271820060032,0.584726932522512,99.26095031728835,0.7390496827116545,0,NA,NA,93.35945113631934,5.864811133200795,143.1704885343968,0,84.74930362116991,8.545603944124897,6.454640250260688,10.114702815432743,91.75257731958763,56.17977528089888,89.8876404494382,33.70786516853933,0,47899,3009,4308,3651,3339,312,243,80,30,51688,51306,382,386,12,764,137,46998,657,2189,163,0,50347,959,0,0,619,97,50,89,8,50,0,43,37,28,2
Oregon,2015,2.718299503130501,977.2955148058198,30.859383703571666,4.1665738285688825,1.804772620930906,24.88803725407188,2.1835520598917135,1.4928366123749472,97.63318758293633,2.3668124170636733,95.41647632099894,97.0133600838995,2.986639916100497,NA,NA,NA,NA,NA,NA,1.3501805054151625,80.64981949458485,10.922112802148613,64.75409836065575,80.32786885245902,54.91803278688525,43862,NA,NA,NA,NA,NA,NA,81,98,67,45969,44881,1088,NA,NA,NA,NA,NA,NA,NA,NA,NA,43496,1385,42552,1310,187,1117,800,122,995,79,721,97,1,67,0
Pennsylvania,2015,1.2519816869897618,968.9004785681477,8.793504511578977,3.696679655667995,0.37781695879572696,4.719007897115256,0.6815521609648408,0.48893959373564666,96.31812538352861,3.6818746164713945,93.32267777888774,99.62152491054225,0.3784750894577484,96.04625664883766,1.9031603277376914,91.66991047100039,8.71934604904632,80,31.528662420382165,4.2038753159224935,53.664700926705976,26.53061224489796,60.35502958579882,54.437869822485204,39.053254437869825,130788,129649,2569,2355,1884,1290,594,51,92,66,140146,134986,5160,0,0,0,10,129639,471,1290,584,224,133799,1187,130293,495,499,637,441,169,468,102,339,92,0,66,0
Rhode Island,2015,2.8877005347593583,975.5080213903743,21.497326203208555,2.7807486631016043,3.7433155080213902,14.973262032085561,2.6737967914438503,2.0320855614973263,80.93135981996018,19.068640180039818,78.9491906864018,98.34447977195482,1.6555202280451704,94.67379679144385,3.8395721925133692,110.58495821727018,29.526462395543174,90.17632241813602,15.64245810055866,1.2935323383084576,69.65174129353234,19.28571428571429,55.55555555555556,92.5925925925926,70.37037037037037,9121,8852,359,397,358,302,56,35,25,19,11553,9350,2203,125,14,5,0,8847,39,172,42,106,9149,201,8970,151,26,140,90,27,113,15,75,25,0,19,0
South Carolina,2015,1.985576472791983,986.5692610283787,13.056101901283132,6.069120539477381,0.5806874590240705,6.40629390278168,1.273766039149574,0.8054697012269364,97.49438427963548,2.5056157203645197,96.18496265317677,98.78484089010405,1.215159109895952,97.48618525803127,2.4332677718460243,101.00076982294073,19.24557351809084,80.41158536585365,18.009478672985782,4.648493543758967,49.06743185078909,30.994152046783626,72.64150943396226,64.15094339622641,40.56603773584906,52668,52043,1299,1312,1055,865,190,31,68,43,54757,53385,1372,30,13,189,31,51823,257,646,146,250,52688,697,52028,640,324,342,271,106,236,77,194,68,0,43,0
South Dakota,2015,2.3485204321277595,979.1764521684671,18.709879442617815,11.58603413183028,2.270236417723501,4.853608893064036,0.07828401440425865,0.07828401440425865,98.49641452694888,1.5035854730511218,96.44536972781248,98.30508474576271,1.694915254237288,93.43979959292312,5.667762642868326,111.32596685082873,4.41988950276243,80.76923076923077,7.987711213517665,6.192468619246862,25.94142259414226,48.38709677419355,80,3.3333333333333335,3.3333333333333335,12508,11936,724,806,651,599,52,29,1,1,12969,12774,195,109,5,0,0,11936,155,490,47,32,12535,239,12296,212,148,62,48,30,32,24,24,1,0,1,0
Tennessee,2015,1.6009837929394295,981.9715303316821,47.55385918303421,12.680255693353596,3.062751603884126,31.81085188579649,0.9165052147986589,0,98.50410257582337,1.4958974241766279,96.72822435033027,95.39595713762509,4.604042862374916,NA,NA,NA,NA,NA,NA,2.666504025372042,66.89436447914126,5.032822757111598,29.71014492753623,57.2463768115942,0,84643,NA,NA,NA,NA,NA,NA,264,79,0,87506,86197,1309,NA,NA,NA,NA,NA,NA,NA,NA,NA,82098,4099,80746,3897,1093,2742,2280,138,2604,41,2239,79,0,0,0
Texas,2015,1.2353288968840024,985.1081227277873,14.333337526574667,7.696275143723346,0.9459952448643276,5.691067137986993,0.20882341841420002,0.1459247984099229,98.66058020011866,1.3394197998813486,97.19133894817318,98.66120455834053,1.338795441659473,96.89507252210886,2.925540613638937,106.25214998280015,0.4471964224286206,64.99392958316471,16.43835616438356,5.369492715464279,39.70510795155345,21.706454465075154,57.63747454175153,16.90427698574338,11.812627291242363,391546,385124,11628,12355,8030,6710,1320,376,83,58,402861,397465,5396,672,41,66,0,385058,4325,5972,1279,52,391768,5697,386304,5242,3059,2262,1374,491,1771,283,1091,83,0,58,0
Utah,2015,1.9111137112658205,980.4013338793658,9.614072037286219,1.170069619142339,0.8580510540377152,7.585951364106164,1.4430858636088848,1.092064977866183,99.08219654519458,0.9178034548054257,97.14031765660626,99.34956438715837,0.6504356128416279,95.71754519393903,3.859279627137815,111.72309247094492,3.031834259727135,95.97467209407507,16.211121583411874,1.2170385395537524,78.90466531440163,25.19280205655527,77.55102040816327,75.51020408163265,57.14285714285714,50274,49083,1979,2211,2122,1778,344,44,74,56,51754,51279,475,107,110,72,3,49008,89,1599,231,60,50786,493,49947,327,60,389,290,98,291,76,214,74,0,56,0
Vermont,2015,1.5817223198594024,967.6625659050967,5.0966608084358525,0,0.5272407732864676,4.569420035149385,1.40597539543058,1.2302284710017575,99.47552447552448,0.5244755244755245,96.25874125874125,99.7638939338903,0.23610606610969853,92.74165202108962,4.235500878734622,172.19917012448133,0,98.79518072289156,6.341463414634147,0,89.65517241379311,34.61538461538461,88.88888888888889,88.88888888888889,77.77777777777779,5506,5277,241,415,410,384,26,3,8,7,5720,5690,30,172,2,0,0,5277,5,212,24,0,5661,29,5493,13,0,26,20,9,17,8,12,8,0,7,0
Virginia,2015,1.665868645758519,970.9320884207167,12.638656132790679,4.309312903998085,0.4788125448886761,7.8505306839039175,1.0075013965365893,0.5885404197589976,99.13079592987036,0.8692040701296389,96.24927071899691,99.01986972691968,0.9801302730803214,95.62784294948527,4.104820046285212,115.3341433778858,14.459295261239369,89.97050147492625,4.590163934426229,3.409629044988161,62.11523283346487,21.21982210927573,58.08383233532935,60.47904191616767,35.32934131736527,97334,95865,4115,4746,4270,4074,196,48,101,59,101127,100248,879,263,5,878,80,94907,476,2933,111,595,98981,1267,96380,954,432,787,463,167,620,97,366,90,11,55,4
Washington,2015,1.8971332209106238,966.4956904628068,11.265692336518644,3.770845044032228,1.3350196739741427,6.159827618512273,1.1710698894510025,0.7611954281431516,96.02159001461824,3.978409985381761,92.80445294051502,99.05611224873077,0.9438877512692201,92.96304103428893,4.966507401161701,137.39684036783777,4.291440697948597,94.33670842629141,8.186283427323996,3.3471933471933473,54.67775467775468,30.798479087452474,55.55555555555556,61.72839506172839,40.123456790123456,82531,79383,4241,5827,5497,5047,450,114,100,65,88930,85392,3538,1657,111,0,0,79383,330,3390,339,182,84430,962,81752,779,322,526,313,162,364,90,223,100,0,65,0
West Virginia,2015,0.7830853563038371,953.9657679829958,35.854122385054254,32.16243427676474,1.006824029533505,2.684864078756013,0.4474773464593355,0.22373867322966776,87.5685736677116,12.431426332288401,83.53742163009404,100,0,95.39657679829958,2.44434500503412,117.3913043478261,0,38.59649122807017,8.080808080808081,8.970358814352574,7.48829953198128,29.166666666666668,0,57.14285714285714,28.57142857142857,17055,17055,437,513,198,182,16,18,8,4,20416,17878,2538,70,6,0,0,17055,315,112,10,0,17237,641,17055,0,575,48,0,14,34,0,0,8,0,4,0
Wisconsin,2015,2.158842130868402,982.8204816346388,8.179275115543662,0.8969837022622232,1.0642179518365362,6.218073461444904,1.3530771101921673,0.7753587934809049,99.13489073097212,0.8651092690278824,97.4318010550113,99.31627633573616,0.6837236642638369,NA,NA,NA,NA,NA,NA,1.096654275092937,76.02230483271374,34.71882640586797,48.59154929577465,62.676056338028175,35.91549295774648,64646,NA,NA,NA,NA,NA,NA,70,89,51,66350,65776,574,NA,NA,NA,NA,NA,NA,NA,NA,NA,65238,538,64204,442,59,409,263,142,267,69,194,89,0,51,0
Wyoming,2015,2.706167212647771,987.6086027631391,6.694203104970802,0,0.7121492664862555,5.982053838484546,1.9940179461615153,1.2818686796752599,98.77602701181767,1.2239729881823298,97.55205402363534,99.45197577156043,0.5480242284395731,96.01196410767697,3.988035892323031,95,5.357142857142857,98.1203007518797,10.344827586206897,0,89.36170212765957,45.23809523809524,84.21052631578947,73.68421052631578,47.368421052631575,6934,6741,280,266,261,234,27,5,14,9,7108,7021,87,0,0,0,1,6740,5,234,26,15,6974,47,6896,38,0,42,32,19,23,16,16,14,0,9,0
US,2015,1.6203719558424274,954.6901746608705,17.11730270634519,4.7749735118842205,3.9074910130077587,8.434838181453209,1.128807320888441,0.7373469524309794,98.16960706730595,1.8303929326940482,93.72155931747534,98.67940345095147,1.3205965490485214,70.977138819855,2.5191502096130653,145.9875768603338,8.152423976241268,89.52114895598295,12.208744078863141,2.789559543230016,49.276678260334265,19.210468784159403,59.193627052511786,69.66346935457649,45.50479596813526,3624044,2694322,95628,139605,124976,109718,15258,14833,4285,2799,3866820,3796042,70778,28197,979,20021,2576,2671725,14629,61500,11703,7796,3731064,64978,3576185,47859,18126,32019,23013,6151,25868,3641,19372,4153,132,2757,42
State average,2015,1.8691245211066367,954.5154444413205,18.954550534095855,5.918719585093281,3.104593723453138,10.138138001081717,1.2154291854064365,0.7816777429003939,97.63307551875118,2.3669244812488155,93.16765427700817,98.49274505161306,1.5072549483869497,94.95301751352089,4.059777715735212,132.85142444359113,10.74941988134457,85.33982338265744,12.855047620659054,3.056602565912345,57.64138035914591,29.672310134422293,56.340287358708544,64.92389775858554,40.880332174325915,73823.79591836735,76789.11428571428,2713.8571428571427,3959.3714285714286,3546.2571428571428,3114.2571428571428,432,296.9591836734694,86.95918367346938,56.816326530612244,78107.95918367348,76686.85714285714,1421.1020408163265,795.4571428571429,27.457142857142856,571.4285714285714,72.85714285714286,76144.82857142857,413.1142857142857,1747.3714285714286,331.6857142857143,221.68571428571428,75382.57142857143,1304.2857142857142,72852.75510204081,971.0408163265306,362.2857142857143,658.4791666666666,474.0208333333333,127.4375,531.0416666666666,75.54166666666667,398.4791666666667,84.34693877551021,2.6122448979591835,55.97959183673469,0.8367346938775511
