State,Year,HLp,NPr,LTFr,CLEARr,Dr,EIr,EI6r,PerTscr,PerTNscr,PerNPIS,PerReferOP,PerReDirDiag,PerOPS,PerNPOS,PerD,PerDHL,PerHL3,PerLTF,PerEI,PerEI6,NPIS,ReferOP,OPS,POS,NPOS,CLEAR,EI,EI6,Birth,Tscr,TNscr,NoInPaOut,NoInReOut,PaInPaOut,PaInReOut,PaInNoOut,ReInNoOut,ReInPaOut,ReInReOut,ReInStDia,Tdiag,TotPas,TotNotPas,HL,NHL,HL3,LTF,ToEnrEIPC,ToEnrEINPC,ToEnrEI6PC,ToEnrEI6NPC
New York,2019,1.3270019465777685,11.82742501514262,7.689213369891389,0.38839081363251754,3.754444531781003,0.8785030308354563,0.5918336207733601,97.23504790335706,2.7649520966429435,2.65770285328537,256.1586638830898,1.2178148921363952,88.13708260105449,6.1584477337219115,31.743549648162627,35.3448275862069,56.44599303135889,65.01172791243158,66.2020905923345,44.599303135888505,5748,14724,13039,12236,803,84,190,128,222427,216277,6150,8722,281,NA,43,201483,1685,3514,479,70,811,213719,2558,287,524,162,1663,189,1,128,0
North Carolina,2019,1.9547402450943536,9.314253731966687,2.4058341478084357,1.9881546082583597,4.928618566690893,1.3783424805152493,0.8520662606821542,99.22992755184934,0.7700724481506657,3.877736845182902,96.23007324429126,3.769926755708746,86.92373976734167,12.589838909541513,52.91479820627802,39.66101694915255,59.401709401709404,25.829596412556054,70.51282051282051,43.58974358974359,4642,4467,4035,3527,508,238,165,102,120638,119709,929,0,0,0,0,115067,432,3527,508,175,589,118594,1115,234,355,139,288,165,0,102,0
North Dakota,2019,1.3489587724475172,26.136076216170643,13.320967877919232,4.468425933732401,8.430992327796982,1.0117190793356379,0.5901694629457886,99.31340534204136,0.6865946579586368,10.429137509484866,99.59579628132579,5.335489086499596,82.35747303543913,7.5771749298409725,32.25806451612903,16,56.25,50.967741935483865,75,43.75,1237,1232,1069,988,81,53,12,7,11943,11861,82,58,3,0,0,10563,163,930,78,66,99,11551,310,16,83,9,158,12,0,7,0
Ohio,2019,1.9445831630877257,37.060577170442336,7.634569694768541,2.6331320651927177,26.800441881932777,0.8625777454941663,0.5069535872641152,97.80214900985703,2.197850990142971,3.7809657844160953,101.4208525115069,0,3.571428571428571,6.077348066298343,72.31523070641079,7.255787690570299,64.98054474708171,20.60024499795835,44.3579766536965,26.07003891050584,4997,5068,181,170,11,348,114,67,135132,132162,2970,58,0,13,0,127094,4887,99,11,0,3541,127264,4898,257,3284,167,1009,103,11,60,7
Oklahoma,2019,1.6564729867482162,14.632178049609243,7.475365273530412,5.5003397893306145,1.6777098199116547,0.891946992864424,0.5946313285762826,99.31453398856853,0.6854660114314639,4.691216445803602,147.8497057492078,NA,89.28352725045929,11.625514403292181,11.46589259796807,98.73417721518987,73.07692307692307,51.088534107402026,53.84615384615385,35.8974358974359,2209,3266,2916,2577,339,259,42,28,47413,47088,325,237,14,661,145,43822,350,1679,180,NA,78,46399,689,78,0,57,352,16,26,13,15
Oregon,2019,2.25587367107442,31.9902085483213,2.3038709832249396,1.7039045813434448,28.00643163982817,1.679905925268185,1.10393817946195,98.77213359565744,1.22786640434257,NA,NA,NA,NA,NA,87.54688672168042,8.05484147386461,58.51063829787234,7.201800450112527,74.46808510638297,48.93617021276596,NA,NA,NA,NA,NA,71,70,46,42187,41669,518,NA,NA,NA,NA,NA,NA,NA,NA,NA,1166,40336,1333,94,1072,55,96,69,1,46,0
Pennsylvania,2019,1.2325015216068167,7.684114424832623,1.4683505782105903,0.699939135727328,5.523432744978698,0.8597078514911747,0.67711503347535,98.03541327923385,1.964586720766144,4.029975654290931,132.41457428733244,11.138380215216161,77.95896896370331,5.195681511470985,71.88118811881188,22.31404958677686,70.98765432098766,19.10891089108911,69.75308641975309,54.93827160493827,5297,7014,5928,5620,308,92,113,89,134074,131440,2634,2061,27,209,10,124817,1086,3350,271,590,725,130430,1010,162,563,115,193,113,0,89,0
Rhode Island,2019,1.5996988802107839,23.336783664251435,5.08139644302249,4.4226969041121675,13.926790251246823,1.0350992754305073,0.940999341300461,99.24355621964887,0.7564437803511393,9.758163169285782,111.37897782063646,8.678881388621022,91.24497991967871,12.235915492957746,59.67741935483871,11.486486486486488,64.70588235294117,21.774193548387096,64.70588235294117,58.82352941176471,1037,1155,1136,997,139,47,11,10,10708,10627,81,138,10,56,4,9382,19,803,125,90,147,10379,248,17,130,11,54,11,0,10,NA
South Carolina,2019,2.1261516654854713,15.859942153351083,9.78795946903672,0.3830903901775624,5.70804681364568,1.2833528070948341,0.8427988583906373,97.66898022561877,2.3310197743812324,4.583676518474534,104.8474717927288,12.369410781445884,75.36541889483065,6.480605487228004,35.990338164251206,37.24832214765101,56.75675675675676,61.71497584541063,60.36036036036037,39.63963963963964,2393,2509,2114,1977,137,20,67,44,53453,52207,1246,71,9,312,20,49402,395,1594,108,296,297,51379,828,111,186,63,511,57,10,38,6
South Dakota,2019,2.383181547365733,20.597497659375264,12.767044003745,2.1278406672908337,5.787726615031067,0,0,96.11420157068062,3.885798429319372,4.5961358413482,104.07407407407408,9.814814814814815,65.52845528455285,7.444168734491314,28.09917355371901,41.17647058823529,75,61.98347107438017,0,0,540,562,403,373,30,25,0,0,12224,11749,475,68,7,0,0,11134,159,305,23,53,67,11507,242,28,39,21,150,0,0,0,0
Tennessee,2019,1.9363242697710443,26.146245291211436,5.01097250419537,2.6639127832607703,18.483095302359967,1.1617945618626266,0.9036179925598207,99.00659943300646,0.99340056699354,NA,NA,NA,NA,NA,70.69120287253142,10.476190476190476,76.36363636363637,19.16517055655296,60,46.666666666666664,NA,NA,NA,NA,NA,227,99,77,86068,85213,855,NA,NA,NA,NA,NA,NA,NA,NA,NA,1574,82985,2228,165,1409,126,427,92,7,72,5
Texas,2019,1.044362466638421,12.54044543273577,6.403803962100707,1.5355096731712188,4.603830408488752,0.34002498913809065,0.2023958268679111,98.68232186179291,1.3176781382070737,1.5921805046942339,83.89830508474576,28.016949152542374,49.326063910343784,39.94473441817624,36.71185711211534,22.68464243845252,73.90180878552972,51.06520335700452,32.55813953488372,19.379844961240313,5900,4950,3257,1956,1301,569,126,75,375509,370561,4948,668,24,11,0,356485,1693,1277,1277,1653,1705,365914,4647,387,1318,286,2373,126,0,75,NA
Utah,2019,1.9504215427205234,14.785453630300742,0.6711127888930833,1.1325028312570782,13.00281028480349,1.3212533031332578,0.9647246340338073,99.26511918392839,0.7348808160716145,4.3265802608950965,117.93504604944256,3.9263208919049926,94.31185361972952,23.70307886967524,87.94326241134752,15,82.79569892473118,4.539007092198582,67.74193548387096,49.46236559139785,2063,2433,2371,1809,562,54,63,46,48035,47682,353,69,326,54,2,45168,62,1686,234,81,619,46977,705,93,526,77,32,63,0,46,NA
Vermont,2019,3.3080365829928002,8.561977038334307,0,0,8.756567425569177,2.7242654212881883,2.5296750340533176,98.96013864818023,1.0398613518197575,6.907958746837906,126.47887323943662,0,100,9.799554565701559,102.27272727272727,37.77777777777778,82.35294117647058,0,82.35294117647058,76.47058823529412,355,449,449,405,44,0,14,13,5193,5139,54,92,2,0,0,4690,0,313,42,0,44,5095,44,17,27,14,0,14,0,13,NA
Virginia,2019,1.1213112005365526,17.867622401073106,7.1994466800804835,0.9326794097920859,9.745975855130784,0.5868544600938967,0.49253856472166335,97.97125256673512,2.028747433264887,1.1087357478202549,144.4234404536862,11.814744801512287,52.57108287961283,31.645569620253166,54.54545454545454,11.505376344086022,46.728971962616825,40.29325513196481,52.336448598130836,43.925233644859816,1058,1528,869,594,275,89,56,47,97400,95424,1976,14,0,580,1,91039,659,NA,274,125,929,93719,1705,107,822,50,687,56,0,47,NA
Washington,2019,1.9518386799343799,12.968351474656032,3.70011136257499,1.999736561650561,7.280478020859528,1.4010130401982972,0.9819065751817126,99.54228499910602,0.4577150008939746,4.9215073463376084,133.13868613138686,5.742092457420925,89.78626489138051,9.75609756097561,56.14035087719298,26.80921052631579,67.48466257668711,28.53185595567867,71.77914110429448,50.306748466257666,4110,5472,5125,4625,500,167,117,82,83895,83511,384,1441,157,0,0,77803,347,3184,343,236,607,82428,1083,163,444,110,309,117,0,82,0
West Virginia,2019,0.5399276496949409,33.63749257599482,13.768155067220992,1.133848064359376,18.789482209383944,0.3239565898169645,0.21597105987797635,97.90664481683142,2.0933551831685784,NA,NA,NA,NA,NA,55.85874799357945,2.8735632183908044,50,40.93097913322632,60,40,NA,NA,NA,NA,NA,21,6,4,18917,18521,396,NA,NA,NA,NA,NA,NA,NA,NA,NA,347,17898,623,10,337,5,255,6,0,4,NA
Wisconsin,2019,1.665777174000938,10.447495673831126,2.522924651884916,2.2156453673604712,5.725098248508078,0.873320071806317,0.5822133812042114,98.39282020272742,1.607179797272568,NA,NA,NA,NA,NA,54.79876160990712,29.09604519774011,54.36893203883495,24.148606811145513,52.42718446601942,34.95145631067961,NA,NA,NA,NA,NA,137,54,36,62843,61833,1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,61187,646,103,250,56,156,54,0,36,NA
Wyoming,2019,3.084832904884319,6.683804627249358,0.1713796058269066,0.8568980291345331,5.826906598114824,2.056555269922879,1.8851756640959727,98.59749915511998,1.402500844880027,3.7189374464438734,96.31336405529954,4.147465437788019,93.11926605504587,11.822660098522167,87.17948717948718,52.94117647058824,88.88888888888889,2.564102564102564,66.66666666666666,61.111111111111114,217,209,203,179,24,5,12,11,5918,5835,83,0,0,1,0,5618,6,178,24,9,33,5796,39,18,15,16,1,12,0,11,0
US,2019,1.6737237221990935,17.339428011828325,4.764781738980332,1.8206751983139786,10.75425313111005,1.032891181444739,0.7485781528002012,98.35292825238622,1.6470717476137808,2.630854507320496,113.83129275039133,8.645496065355832,69.67147821672108,11.918283244547192,62.02196014640098,15.563365505665129,65.70610043815302,27.47946319642131,61.712167172227836,44.725311762723294,93274,106175,79592,70106,9486,6455,3662,2654,3604761,3545388,59373,16422,1261,3024,258,2594942,26583,50660,7967,8064,38127,3483913,61475,5934,32193,3899,16893,3564,98,2593,61
State average,2019,1.7947296809262023,18.66942431302,5.714734685078309,1.9284550483900706,11.065738432411589,1.0731180204982333,0.7925902417921469,98.31883962543284,1.6811603745671593,4.3584534509436255,111.59628763898543,12.047287714455186,73.72199780934764,11.88898470581509,57.77356896617424,25.58873205346353,63.825930942015965,31.167650017981916,58.91362934542279,42.724965798239616,2594.28125,2995.6875,2465.59375,2171.40625,294.1875,127.375,75.83333333333333,54.958333333333336,74552.16666666667,73324.91666666667,1227.25,512.28125,40.32258064516129,107.14285714285714,8.862068965517242,78441.66666666667,800.4848484848485,1615.8709677419354,247.09375,259.83870967741933,785.7083333333334,72065.375,1259.5416666666667,122.72916666666667,662.9791666666666,80.52083333333333,346.4583333333333,73.85416666666667,1.9791666666666667,53.708333333333336,2.0689655172413794
State median,2019,1.7481205306923804,16.049398258518288,4.369703280050549,1.6712886282382935,9.01941124289759,0.9922145788464193,0.7259514387070529,98.53381675861627,1.466183241383741,4.140437287792689,105.64915132838019,6.021104903786468,80.780061732637,10.100058379126253,59.76366277310416,22.59232121922626,65.62636704809708,25.074318256183908,61.38446090121752,44.26226839037416,1921,1763,1422,1282,135,81.5,55,42,49328,48713.5,577.5,92.5,6,14.5,1,49402,299,1084,104.5,97,438.5,47840,755.5,90.5,319.5,55.5,218.5,54,0,39,0
State SD,2019,0.6490295955325555,9.765592528744614,4.8175939376326165,1.4038665722436285,8.534356440786024,0.5177591505425763,0.45517449502720736,1.0118882854605062,1.0118882854605058,1.9373065389508117,31.994100078236897,14.945027614167445,22.469337302147668,7.906942884146487,22.658100941202886,18.586778295379155,12.323602959392218,21.782130744724167,17.104345372468075,15.922421170486318,2611.9110941048634,3366.134477193148,3119.2107237752493,2800.817413626923,411.5757632210232,143.99196564465936,107.95632161150418,83.03651038391239,87177.06193116601,85950.63471151366,1876.4708216971696,1559.3944489381229,84.0037249558114,195.99333214011708,27.62209795736925,96484.02455221106,1797.4143950619061,1995.3320315498952,393.95466902931867,364.45092004038014,1281.4356801971255,84900.73083328904,1628.79407104966,146.9771641813113,1223.7602235173035,100.55314876695982,449.20245913260555,108.31298022119584,5.353422382520714,83.33269857914281,4.511343120265679
Alabama,2020,2.0025315020875447,7.065535677176808,0,0,7.084427483800276,1.7947216292294033,1.4924527232539249,95.46249706937907,4.537502930620931,5.057336633102224,127.71759432200224,0,91.95671248903187,3.1488549618320607,100.26737967914438,28.26666666666667,58.490566037735846,0,89.62264150943396,74.52830188679245,2677,3419,3144,3045,99,0,95,79,55449,52933,2516,593,18,130,1,49514,275,2322,80,0,374,52559,374,106,268,62,0,95,0,79,0
Alaska,2020,1.5878416695020983,17.466258364523082,5.330611319042759,4.536690484291709,7.712373823295906,0.7939208347510491,0.5670863105364636,93.72807483788668,6.2719251621133205,3.776794828172848,94.5945945945946,28.82882882882883,67.39659367396594,7.2202166064981945,44.15584415584416,20.588235294117645,64.28571428571429,30.519480519480517,50,35.714285714285715,333,315,277,257,20,40,7,5,9407,8817,590,77,0,1,0,8406,38,179,20,96,70,8663,154,14,53,9,47,6,1,4,1
Arizona,2020,2.458255423199132,15.847901983602911,7.544752016946272,1.072217790969834,7.244008002405952,1.686781646769617,1.1637485780038443,98.54267601278218,1.4573239872178128,4.8642075395216855,108.52150537634408,9.005376344086022,80.00914913083257,9.662664379645513,45.70957095709571,33.935018050541515,58.51063829787234,47.60726072607261,68.61702127659575,47.340425531914896,3720,4037,3498,3160,338,82,129,89,77608,76477,1131,429,44,175,4,72105,539,2556,290,335,553,75265,1212,188,365,110,577,129,0,89,0
Arkansas,2020,1.7237280076081787,18.574655254398476,8.232287208749407,5.6169757489301,4.755111745126011,0.9213029006181646,0.5646695197337137,98.80197322057788,1.1980267794221282,NA,NA,NA,NA,NA,25.6,36.25,50,44.32,53.44827586206896,32.758620689655174,NA,NA,NA,NA,NA,189,31,19,34056,33648,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,33023,625,58,101,29,277,6,25,3,16
California,2020,2.1901571759855707,6.288497907075107,0.9018294254058232,1.4195913327142877,3.9695079560315616,1.6991341465193275,1.4973771591643856,99.54556893414379,0.4544310658562082,0.6288497907075108,88.21028218013143,11.789717819868574,79.28102048705064,100,63.12330885195207,55.17452541334966,66.14872364039955,14.340935446463085,77.58046614872363,68.36847946725861,2587,2282,2051,0,2051,584,699,616,413264,411386,1878,0,0,0,0,408799,231,0,2051,305,1787,408799,2587,901,731,596,371,699,0,616,0
Colorado,2020,1.8581340243091662,24.343260428564125,20.729274986788496,-0.8694021581630044,4.500434701079081,1.1080615741293192,0.8182608547416512,95.26910709065515,4.7308929093448535,5.707369461823017,200.86618876941458,0.5675029868578256,93.81672597864768,15.979137031768612,18.487394957983195,41.28787878787879,80.73394495412845,85.15406162464986,59.63302752293578,44.03669724770643,3348,6725,6327,5316,1011,-51,65,48,61574,58661,2913,2860,50,476,10,51917,398,1980,951,19,312,57233,1428,109,154,88,1216,49,16,35,13
Connecticut,2020,2.620439427534771,12.95821694934777,1.209433581939125,1.1518415066086907,10.625737898465172,1.7853543352434704,1.209433581939125,99.16333523700742,0.8366647629925758,NA,NA,NA,NA,NA,82,24.661246612466126,65.93406593406593,9.333333333333334,68.13186813186813,46.15384615384615,NA,NA,NA,NA,NA,40,62,42,35020,34727,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,34277,450,91,277,60,42,62,NA,42,NA
Delaware,2020,1.311106948866829,23.131672597864767,20.041206218392958,0.09365049634763063,3.090466379471811,0.4682524817381532,0.28095148904289197,98.29697137070791,1.7030286292920926,4.963476306424424,93.77358490566039,17.169811320754715,62.244897959183675,6.830601092896176,13.360323886639677,42.42424242424242,64.28571428571429,86.63967611336032,35.714285714285715,21.428571428571427,530,497,366,341,25,1,5,3,10863,10678,185,57,0,1,0,10090,131,283,25,91,33,10431,247,14,18,9,214,5,0,3,0
District of Columbia,2020,1.1506534067559793,24.903427303361553,20.054245089175637,2.054738226349963,2.876633516889948,0.3287581162159941,0,98.23187469723882,1.768125302761182,5.169721377496507,95.38950715421304,12.71860095389507,59.55882352941176,6.91358024691358,11.55115511551155,40,92.85714285714286,80.52805280528052,28.57142857142857,0,629,600,405,377,28,25,4,0,12386,12167,219,47,1,3,0,11487,195,327,27,80,34,11864,303,14,20,13,244,4,NA,NA,NA
Florida,2020,1.3310210485919838,46.1533977469797,4.585707554273112,2.3220002234560884,39.250547710303756,0.8646779074794638,0.5197782926983294,98.19313601564549,1.806863984354504,NA,NA,NA,NA,NA,85.04367961267235,3.3910891089108914,58.75912408759124,9.935796231975582,64.96350364963503,39.05109489051095,NA,NA,NA,NA,NA,478,178,107,209645,205857,3788,NA,NA,NA,NA,196356,9501,NA,NA,NA,8079,196356,9501,274,7805,161,944,178,0,107,0
Georgia,2020,1.802315346505604,22.616961883126137,12.951521908610038,2.8417902440251153,6.832032592567755,0.99756058713566,0.6957775523719308,96.74308838914256,3.256911610857453,5.415328901593583,130.3560371517028,0,73.9698373114832,8.123294268742978,30.207561156412154,26.380368098159508,61.395348837209305,57.2646404744255,55.348837209302324,38.604651162790695,6460,8421,6229,5723,506,339,119,83,123307,119291,4016,1626,88,236,11,110870,2192,3861,407,0,899,116593,2698,215,599,132,1545,119,0,83,0
Hawaii,2020,3.291171915332989,18.908105317501292,6.066081569437275,0.8389261744966443,12.06763035622096,1.6778523489932886,0.9034589571502323,98.62525458248473,1.374745417515275,5.594992256066082,123.52941176470588,12.687427912341406,84.2506350550381,10.753768844221105,63.82252559726962,27.27272727272727,78.43137254901961,32.081911262798634,50.98039215686274,27.450980392156865,867,1071,995,888,107,13,26,14,15712,15496,216,302,11,NA,1,14315,76,586,95,110,198,15203,293,51,135,40,94,26,NA,14,NA
Idaho,2020,3.367331999414377,38.602313210677856,10.05319408520814,-2.4400956517495485,31.03801669025426,1.317651651944756,1.0736420867698013,94.06445097319134,5.935549026808666,4.841149773071105,75.80645161290323,70.16129032258065,50.62154696132597,10.368349249658936,80.40455120101137,10.849056603773585,72.46376811594203,26.04298356510746,39.130434782608695,31.88405797101449,992,752,733,657,76,-50,27,22,21784,20491,1293,374,38,39,5,19043,19,244,33,696,654,19700,791,69,566,50,206,27,0,22,0
Illinois,2020,2.379697383108024,17.44077886642689,5.270990946297904,-0.6976311546570756,12.875170532060029,1.3720079374922485,1.2402331638348008,98.7326271964734,1.2673728035266028,3.924562817809748,102.23187833300416,23.484100335769305,70.22780832678713,7.941834451901567,73.82222222222222,18.48284166164961,63.51791530944625,30.22222222222222,57.65472312703584,52.11726384364821,5063,5176,4470,4115,355,-90,177,160,130664,129008,1656,717,12,563,10,122643,706,2835,333,1189,1699,126758,2250,307,1353,195,680,177,0,160,0
Indiana,2020,2.425497703953016,48.578086037036535,4.810116233120308,3.1476964585008242,40.633899737010644,1.6624197746194829,0.9947265864526414,97.89371181602327,2.1062881839767362,NA,NA,NA,NA,NA,83.64656381486675,5.969148222669349,56.74157303370787,9.901823281907433,68.53932584269663,41.01123595505618,NA,NA,NA,NA,NA,231,122,73,74966,73387,1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,2981,69822,3565,178,2803,101,353,122,NA,73,NA
Iowa,2020,1.752897936104043,13.881820752049759,1.5832626519649422,3.675431156347187,8.651399491094146,0.8764489680520215,0.5371783997738196,98.32100961805749,1.678990381942514,5.018377155781736,94.8169014084507,12.225352112676056,81.84210526315789,9.389067524115756,62.32179226069247,20.26143790849673,51.61290322580645,11.405295315682281,50,30.64516129032258,1775,1683,1555,1409,146,130,31,19,35974,35370,604,119,6,0,0,33470,128,1290,140,217,324,34879,491,62,243,32,56,31,NA,19,NA
Kansas,2020,1.4917391426721833,18.04159981986546,0.8443806467955755,1.8857834445101185,15.33958175011962,1.210278927073658,0.9006726899152805,99.0410615225936,0.9589384774064059,NA,NA,NA,NA,NA,85.02340093603745,9.724770642201836,52.83018867924528,4.6801872074882995,81.13207547169812,60.37735849056604,NA,NA,NA,NA,NA,67,43,32,35873,35529,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,553,34888,641,53,491,28,30,43,NA,32,NA
Kentucky,2020,1.350284598446134,24.53363247330591,4.777930117578628,4.113174622958994,15.663301341975155,0.24928331048236324,0.2285097012754996,97.9449825018312,2.0550174981687963,NA,NA,NA,NA,NA,63.844199830651995,8.620689655172415,70.76923076923077,19.475021168501268,18.461538461538463,16.923076923076923,NA,NA,NA,NA,NA,198,12,11,49148,48138,1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,46957,1181,65,688,46,230,12,0,11,0
Louisiana,2020,1.4385678258089725,13.337832557809113,4.10258231804781,1.9536106276418146,7.299399708734415,0.9590452172059816,0.7636841544418003,98.5973698495806,1.4026301504193883,NA,NA,NA,NA,NA,54.72703062583223,19.708029197080293,67.90123456790124,30.758988015978694,66.66666666666666,53.086419753086425,NA,NA,NA,NA,NA,110,54,43,57107,56306,801,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,55555,751,81,329,55,231,52,2,42,1
Maine,2020,2.742481031172868,30.075875308529117,3.839473443642015,-1.096992412469147,27.424810311728677,1.8283206874485787,1.188408446841576,96.80530973451327,3.1946902654867255,NA,NA,NA,NA,NA,91.1854103343465,10,66.66666666666666,12.76595744680851,66.66666666666666,43.333333333333336,NA,NA,NA,NA,NA,-12,20,13,11300,10939,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,10610,329,30,269,20,42,20,0,13,0
Maryland,2020,1.3641718856575928,15.548459105847337,5.270664103677063,0.40305078439883424,9.890246171017548,0.9766230545048676,0.6975878960749055,98.37435568975509,1.625644310244914,3.1685992435046813,95.25440313111547,28.228962818003918,63.70839936608558,5.410447761194029,63.609172482552346,13.793103448275861,56.81818181818182,33.89830508474576,71.5909090909091,51.13636363636363,2044,1947,1608,1521,87,26,63,45,65574,64508,1066,471,8,1,0,61984,339,1049,79,577,677,63505,1003,88,549,50,340,63,0,45,0
Massachusetts,2020,2.2840656368335637,20.842098936106268,0.4958826711546553,2.389252870108794,17.971990142453567,1.9083969465648853,1.4876480134639658,99.01060806689182,0.9893919331081784,2.214942597824127,100.13568521031209,NA,6.842818428184281,11.881188118811881,86.22927180966113,12.709030100334449,67.10526315789474,2.3792357606344625,83.55263157894737,65.13157894736842,1474,1476,101,89,12,159,127,99,67213,66548,665,2,0,0,0,65072,1375,87,12,NA,1195,65161,1387,152,1043,102,33,127,0,99,0
Michigan,2020,1.8440124123846253,12.372728444387164,6.235934448332953,1.804356231473128,4.342351809808957,1.0112326132431817,0.6642410302675801,98.92704073125999,1.0729592687400085,0,NA,NA,NA,NA,35.09615384615385,42.465753424657535,61.29032258064516,50.40064102564102,54.83870967741935,36.02150537634409,0,0,0,0,0,182,102,67,101961,100867,1094,0,0,0,0,0,0,0,0,0,506,99619,1248,186,251,114,629,102,0,67,0
Minnesota,2020,2.5803954456020386,21.401154726961906,4.386672257523466,5.660742508789472,11.369867432183982,0.8386285198206626,0.6612263329355224,98.70737686650322,1.2926231334967684,6.991258910428024,100.06920415224914,11.672433679354095,79.1494632535095,8.268127282211788,53.127354935945746,22.69503546099291,85,20.497362471740768,32.5,25.624999999999996,4335,4338,3834,3517,317,351,52,41,62818,62006,812,494,15,NA,NA,57162,504,3023,302,506,797,60679,1327,160,544,136,272,52,NA,41,NA
Mississippi,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri,2020,1.7108264607825934,17.795519681815524,7.018775223723461,1.330642802830906,9.460724103643916,1.2867754576826345,1.0820611803240334,97.60372215165485,2.3962778483451554,4.183482482306838,83.25760223698008,19.468717231737152,64.64783940115686,9.368421052631579,53.163516844700084,18.083462132921174,58.97435897435898,39.44124897288414,75.21367521367522,63.24786324786324,2861,2382,1900,1722,178,91,88,74,70067,68388,1679,61,3,0,14,65449,482,1661,161,557,693,67171,1217,117,529,69,480,88,0,74,0
Montana,2020,0.8610792192881744,21.718331419823958,17.986988136241866,0.5740528128587831,3.252965939533104,0.7654037504783774,0.6697282816685801,96.5988909426987,3.4011090573012934,6.276310753922694,118.14024390243902,5.487804878048781,77.68187422934648,7.301587301587302,14.977973568281937,26.47058823529412,33.33333333333333,82.81938325991189,88.88888888888889,77.77777777777779,656,775,630,584,46,6,8,7,10820,10452,368,135,3,16,1,9641,145,433,42,36,37,10225,227,9,24,3,188,8,0,7,0
Nebraska,2020,2.7403983803018526,7.607673115464845,0,0,7.64857458382756,1.7587631395967116,1.5133543294204261,98.93974343409818,1.060256565901825,5.358092355515563,106.10687022900764,NA,89.20863309352518,2.903225806451613,100.53763440860214,35.82887700534759,68.65671641791045,0,64.17910447761194,55.223880597014926,1310,1390,1240,1204,36,0,43,37,24711,24449,262,57,2,21,NA,23059,150,1126,34,NA,186,24263,186,67,119,46,0,43,NA,37,NA
Nevada,2020,1.2438197705152523,14.863646257657265,8.58235641655524,1.0883422992008458,5.22404303616406,0.901769333623558,0.6530053795205075,96.69262455275263,3.3073754472473618,4.928635840666687,124.9211356466877,0.12618296529968456,84.6619576185671,10.369487485101311,35.146443514644346,23.809523809523807,62.5,57.74058577405857,72.5,52.5,1585,1980,1678,1504,174,35,29,21,33259,32159,1100,30,5,353,9,30177,302,1121,160,2,177,31681,478,40,127,25,276,29,0,21,0
New Hampshire,2020,1.4141771256849922,36.326674916033234,12.462435920098992,3.447056743857168,20.505568322432385,0.35354428142124805,0.17677214071062403,97.88043948438447,2.1195605156155377,NA,NA,NA,NA,NA,56.447688564476884,6.896551724137931,25,34.306569343065696,25,12.5,NA,NA,NA,NA,NA,39,4,2,11559,11314,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,10903,411,16,215,4,141,4,NA,2,NA
New Jersey,2020,1.040405970656305,8.907149075312653,5.010934879079347,0.5202029853281525,3.3866275983608296,0.5414357602395057,0.3078752362146209,98.66862200806578,1.3313779919342168,NA,NA,NA,NA,NA,38.021454112038136,30.721003134796238,68.36734693877551,56.25744934445769,52.04081632653062,29.591836734693878,NA,NA,NA,NA,NA,49,51,29,95465,94194,1271,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,93355,839,98,220,67,472,51,0,29,0
New Mexico,2020,1.7971351551350494,40.85839632115862,5.021407051112638,20.191342037105557,15.698504149267933,1.162852159205032,0.8985675775675247,92.25180417398089,7.748195826019115,NA,NA,NA,NA,NA,38.42173350582148,11.447811447811448,38.23529411764706,12.289780077619664,64.70588235294117,50,NA,NA,NA,NA,NA,382,22,17,20508,18919,1589,NA,NA,NA,NA,NA,NA,NA,NA,NA,298,18146,773,34,262,13,95,21,1,16,1
New York,2020,1.3242022669552242,14.813277598252842,10.124218078325576,1.1660885634381823,3.527912009723993,0.7806864111153934,0.4348126846718646,96.7687335041885,3.2312664958114983,3.0980403782870356,129.23444976076556,0.8452950558213715,68.83276115743011,8.122550765942286,23.815877251501,37.53501400560224,57.08955223880597,68.34556370913943,58.95522388059702,32.83582089552239,6270,8103,5614,5158,456,236,158,88,209144,202386,6758,1215,36,635,0,194230,2489,3308,420,53,835,199388,2998,268,445,153,2049,157,1,87,1
North Carolina,2020,2.0823063455098674,10.658008805181119,3.518672763433001,1.3513743221880365,5.79646092913359,1.3428751126145269,0.9944075201006306,99.00371922384342,0.9962807761565776,4.439137160244097,96.11334482098411,3.886655179015891,84.64484013019337,10.223931237276634,54.385964912280706,35.92375366568915,54.69387755102041,33.014354066985646,64.48979591836735,47.755102040816325,5223,5020,4421,3969,452,159,158,117,118842,117658,1184,0,0,0,0,112435,599,3969,452,203,681,116404,1254,245,436,134,414,157,1,116,1
