State,Year,HLp,EIr,LTF,PerD,PerDHL,PerEI,PerEI6,PerHL3,PerLTF,NPIS,PerNPIS,PerNPOS,PerTNscr,PerOPS,Dr,LTFr,NPr,CLEARr,PerReDirDiag,ReferOP,PerReferOP,EI,EI6,NPOS,OPS,POS,PerTscr,Tscr,Birth,HL,Tdiag,TotPas,NoInPaOut,NoInReOut,PaInNoOut,PaInPaOut,PaInReOut,ReInNoOut,ReInPaOut,ReInReOut,ReInStDia,ToEnrEINPC,ToEnrEI6NPC,ToEnrEIPC,ToEnrEI6PC,HL3,TotNoPas,TNscr,NHL
South Carolina,2009,1.1144464616324843,0.7729225459709166,353,59.791666666666664,5.400696864111499,69.35483870967742,53.2258064516129,59.67741935483871,18.385416666666668,NA,NA,NA,NA,NA,20.635234483130517,6.345154854133338,34.5118904247479,7.531501087484047,NA,NA,NA,43,33,NA,NA,NA,96.11118789302743,55633,57884,62,1148,53713,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,43,33,37,1920,NA,1086
South Dakota,2009,0.32496547241855556,0,148,6.0344827586206895,28.57142857142857,0,0,50,63.793103448275865,NA,NA,NA,NA,NA,1.1373791534649442,12.023722479486555,18.84799740027622,5.686895767324722,NA,NA,NA,0,0,NA,NA,NA,98.61400416599903,12309,12482,4,14,12077,NA,NA,NA,NA,NA,189,NA,NA,NA,0,0,0,0,2,232,NA,10
Tennessee,2009,0.846262341325811,0.3643629525152797,763,73.56289129197495,2.7852998065764023,43.05555555555556,4.166666666666666,33.33333333333333,21.713147410358566,NA,NA,NA,NA,NA,30.38316878232252,8.96803008932769,41.30230371415139,1.9511048425011752,NA,NA,NA,31,3,NA,NA,NA,97.6348676283265,85080,87141,72,2585,81566,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,28,1,24,3514,NA,2513
Texas,2009,1.1630190546389414,0.15812978374476833,4615,15.951134380453752,49.89059080962801,13.596491228070176,7.236842105263158,29.605263157894733,80.54101221640488,NA,NA,NA,NA,NA,2.3311390700438426,11.77046696745332,14.614252594476168,0.5126465569790071,NA,NA,NA,62,33,NA,NA,NA,98.53708432184648,392083,397904,456,914,386353,NA,NA,NA,NA,NA,4482,NA,NA,NA,2,1,60,32,135,5730,NA,458
Utah,2009,1.3093591516828031,1.0511756569847857,446,29.577464788732392,37.56613756613756,80.28169014084507,42.25352112676056,43.66197183098591,69.79655712050078,NA,NA,NA,NA,NA,3.4854771784232366,8.224988473951129,11.784232365145229,0.07376671277086215,NA,NA,NA,57,30,NA,NA,NA,98.45486237199506,54225,55076,71,189,53586,NA,NA,NA,NA,NA,322,NA,NA,NA,0,0,57,30,31,639,NA,118
Vermont,2009,1.0681858643403952,0.8901548869503294,29,11.320754716981133,100,83.33333333333334,33.33333333333333,33.33333333333333,54.71698113207547,NA,NA,NA,NA,NA,1.0681858643403952,5.162898344311911,9.43564180167349,3.204557593021186,NA,NA,NA,5,2,NA,NA,NA,97.24722991689751,5617,5776,6,6,5564,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,2,2,53,NA,0
Virginia,2009,0.9752311198240603,0.6468369672302441,795,19.770773638968482,47.34299516908212,66.3265306122449,24.489795918367346,37.755102040816325,75.93123209169055,NA,NA,NA,NA,NA,2.0599269571793926,7.911313676123756,10.419050841385623,0.4478102080824767,NA,NA,NA,65,24,NA,NA,NA,97.5043906036231,100489,103061,98,207,99442,NA,NA,NA,NA,NA,693,NA,NA,NA,23,7,42,17,37,1047,NA,109
Washington,2009,1.4509187119743467,0.3292000438933392,1225,21.811680572109655,32.51366120218579,22.689075630252102,10.084033613445378,42.016806722689076,73.0035756853397,NA,NA,NA,NA,NA,4.462489483887486,14.935927917382982,20.459173098260116,1.0607556969896486,NA,NA,NA,27,12,NA,NA,NA,91.94730941704036,82017,89200,119,366,80339,NA,NA,NA,NA,NA,1027,NA,NA,NA,0,0,27,12,50,1678,NA,247
West Virginia,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wisconsin,2009,1.2764646331264582,1.1004005457986707,174,69.29133858267717,19.772727272727273,86.20689655172413,63.2183908045977,54.02298850574713,27.401574803149607,NA,NA,NA,NA,NA,6.455683202018868,2.5529292662529164,9.316724621095412,0.3081121528236278,NA,NA,NA,75,55,NA,NA,NA,97.88593833029341,68157,69629,87,440,67522,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,75,55,47,635,NA,353
Wyoming,2009,2.6847534265931894,2.260844990815317,11,67.3913043478261,61.29032258064516,84.21052631578947,78.94736842105263,68.42105263157895,23.91304347826087,NA,NA,NA,NA,NA,4.380387169704677,1.5543309311855307,6.499929348594037,0.5652112477038292,NA,NA,NA,16,15,NA,NA,NA,97.80265339966833,7077,7236,19,31,7031,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,13,13,13,46,NA,12
US,2009,1.2956662988843939,0.8798680070287279,25635,43.51450376793971,18.65279258741773,67.90853538340232,44.983244628425,53.282081608515675,41.01534375449993,NA,NA,NA,NA,NA,6.946232274937681,6.547290670589677,15.963027665399862,2.469504719872502,NA,NA,NA,3445,2282,NA,NA,NA,97.42403676641655,3915360,4018885,5073,27197,3852859,NA,NA,NA,NA,NA,13020,NA,NA,NA,221,73,3224,2209,2703,62501,NA,22124
State average,2009,1.4729656017509076,0.9701671500051231,564.7555555555556,45.01109256789146,31.50223234185608,63.94021186018649,41.845501198483774,51.10501252301349,45.63720546989906,NA,NA,NA,NA,NA,8.83763974189821,8.922801843089706,20.14225429713507,1.7279234645315626,NA,NA,NA,74.80434782608695,49.52173913043478,NA,NA,NA,96.6733068889294,83193.29787234042,85382.53191489361,112.57777777777778,603.8222222222222,81869.53191489361,NA,NA,NA,NA,NA,284.0444444444444,NA,NA,NA,4.804347826086956,1.5869565217391304,70,47.93478260869565,59.955555555555556,1323.7659574468084,NA,491.24444444444447
State median,2009,1.4363585438197082,0.9004800578710186,430,40.184453227931485,25,75,42.73504273504273,50,51.13168724279835,NA,NA,NA,NA,NA,5.433668238671315,7.190786745579975,15.04049363671423,1.0607556969896486,NA,NA,NA,43.5,30,NA,NA,NA,98.13251170120188,55886,61317,77,366,53717,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,42,28.5,37,972,NA,244
State SD,2009,0.5812514054697859,0.6354496353994943,752.2834075350362,23.95360181609867,24.582640281934353,28.993360098820066,23.282219579328075,16.115641213998945,24.758369638320982,NA,NA,NA,NA,NA,8.504760703095243,7.938908472705624,13.990225704392195,1.940588731513343,NA,NA,NA,122.11881637982601,95.08189198567138,NA,NA,NA,7.015443055406248,95961.31306551181,97582.19635814968,148.86685461861686,679.0105196965551,95197.9625373064,NA,NA,NA,NA,NA,714.2921784267389,NA,NA,NA,16.227027612005006,5.717715499340708,121.8769871632869,95.39424678061344,93.48382348045705,1211.2628374653484,NA,628.8198237230365
Alabama,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.22333571939871,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.05664614023746,55880,58786,NA,NA,52850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030,NA,NA
Alaska,2010,1.8765246762994932,1.125914805779696,176,12.658227848101266,66.66666666666666,60,45,85,74.26160337552743,NA,NA,NA,NA,NA,2.81478701444924,16.51341715143554,22.236817414148994,2.908613248264215,NA,NA,NA,12,9,NA,NA,NA,94.69569080408708,10658,11255,20,30,10421,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12,9,17,237,NA,10
Arizona,2010,1.6843756849986733,1.2575133538688725,497,37.24137931034483,45.06172839506173,74.65753424657534,23.972602739726025,43.15068493150685,57.12643678160919,NA,NA,NA,NA,NA,3.737929602325823,5.733799420851648,10.037033191430451,0.5653041682529794,NA,NA,NA,109,35,NA,NA,NA,98.38706015891033,86679,88100,146,324,85809,NA,NA,NA,NA,NA,389,NA,NA,NA,63,0,46,35,63,870,NA,178
Arkansas,2010,0.8161044613710555,0.40805223068552776,468,11.343804537521814,46.15384615384615,50,3.3333333333333335,50,81.67539267015707,NA,NA,NA,NA,NA,1.7682263329706203,12.731229597388465,15.587595212187159,1.088139281828074,NA,NA,NA,15,1,NA,NA,NA,97.91699962708434,36760,37542,30,65,36187,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15,1,15,573,NA,35
California,2010,1.8286161625946185,1.5992978113935636,572,63.751584283903675,45.97415506958251,87.45945945945945,64.10810810810811,67.02702702702703,18.124207858048162,NA,NA,NA,NA,NA,3.9774872639355374,1.1307766973017532,6.239040658539044,1.1307766973017532,NA,NA,NA,809,593,NA,NA,NA,98.99526596879336,505847,510981,925,2012,502691,NA,NA,NA,NA,NA,391,NA,NA,NA,0,0,809,593,620,3156,NA,1087
Colorado,2010,1.8220421930762398,1.3401797949073169,497,78.63284608770421,6.61563696008748,73.55371900826447,59.50413223140496,98.34710743801654,21.367153912295787,NA,NA,NA,NA,NA,27.541447695342498,7.483925371561083,35.02537306690358,0,NA,NA,NA,89,72,NA,NA,NA,98.15540151056062,66409,67657,121,1829,64083,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,89,72,119,2326,NA,1708
Connecticut,2010,1.7775454188994904,1.176316821330545,170,67.08268330733229,15.813953488372093,66.17647058823529,58.82352941176471,73.52941176470588,26.521060842433698,NA,NA,NA,NA,NA,11.240360737158543,4.443863547248726,16.75597961050843,1.0717553261011632,NA,NA,NA,45,40,NA,NA,NA,99.26308414852487,38255,38539,68,430,37614,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,45,40,50,641,NA,362
Delaware,2010,0.9527934170636639,NA,138,76.20357634112793,1.9855595667870036,NA,NA,27.27272727272727,18.982118294360383,NA,NA,NA,NA,NA,47.98614118666089,11.953226504980512,62.97098310957125,3.0316154179298396,NA,NA,NA,NA,NA,NA,NA,NA,98.7258423122969,11545,11694,11,554,10818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,727,NA,543
District of Columbia,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,2010,0.8804648080151324,0.5611753721415129,969,25.88628762541806,47.02842377260982,63.73626373626373,47.8021978021978,48.35164835164835,64.81605351170569,NA,NA,NA,NA,NA,1.872197146713496,4.687749444871776,7.232389494410016,0.672442902824744,NA,NA,NA,116,87,NA,NA,NA,96.08919589814153,206709,215122,182,387,205214,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,116,87,88,1495,NA,205
Georgia,2010,1.6771999908516364,1.4637381738341555,144,74.090407938258,32.73809523809524,87.27272727272727,33.63636363636363,46.81818181818182,15.87651598676957,NA,NA,NA,NA,NA,5.1230836084195435,1.0978036303756165,6.914638144101974,0.6937509053068133,NA,NA,NA,192,74,NA,NA,NA,99.35541046189272,131171,132022,220,672,130264,NA,NA,NA,NA,NA,534,NA,NA,NA,96,33,96,41,103,907,NA,452
Hawaii,2010,3.2878779712175925,2.533283027003719,88,60.8058608058608,36.74698795180723,77.04918032786885,36.0655737704918,42.62295081967213,32.234432234432234,NA,NA,NA,NA,NA,8.947340052821646,4.743168220772921,14.714601412170538,1.0240931385759715,NA,NA,NA,47,22,NA,NA,NA,97.95670538542767,18553,18940,61,166,18280,NA,NA,NA,NA,NA,249,NA,NA,NA,0,0,47,22,26,273,NA,105
Idaho,2010,1.941568047337278,1.386834319526627,326,64.32264736297827,6.752411575562702,71.42857142857143,61.904761904761905,69.04761904761905,33.71251292657704,NA,NA,NA,NA,NA,28.753698224852073,15.07026627218935,44.702292899408285,0.8783284023668639,NA,NA,NA,30,26,NA,NA,NA,99.45289871730036,21632,21751,42,622,20665,NA,NA,NA,NA,NA,104,NA,NA,NA,1,1,29,25,29,967,NA,580
Illinois,2010,1.3373411907336006,1.262350095926109,1034,39.519650655021834,29.55801104972376,94.39252336448598,68.69158878504673,45.794392523364486,56.4410480349345,NA,NA,NA,NA,NA,4.524462720051994,6.461732669245527,11.448640473943719,0.46244508464619827,NA,NA,NA,202,147,NA,NA,NA,99.32343941058538,160019,161109,214,724,158187,NA,NA,NA,NA,NA,817,NA,NA,NA,0,0,202,147,98,1832,NA,510
Indiana,2010,1.6202752049527218,1.1245193586612172,372,74.7926267281106,8.256315465187923,69.40298507462687,34.32835820895522,62.68656716417911,17.142857142857142,NA,NA,NA,NA,NA,19.62467654953931,4.498077434644869,26.238785035428407,2.116031051244226,NA,NA,NA,93,46,NA,NA,NA,97.45813643809143,82702,84859,134,1623,80532,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,93,46,84,2170,NA,1489
Iowa,2010,1.6548463356973995,1.12949829261886,355,34.05572755417957,28.636363636363637,68.25396825396825,58.730158730158735,68.25396825396825,54.95356037151703,NA,NA,NA,NA,NA,5.778828473863935,9.324927764644077,16.968741791436827,1.8649855529288153,NA,NA,NA,43,37,NA,NA,NA,98.62438796922359,38070,38601,63,220,37424,NA,NA,NA,NA,NA,231,NA,NA,NA,0,0,43,37,43,646,NA,157
Kansas,2010,1.7313694888802185,0.9998049161139291,243,48.08043875685558,26.996197718631176,57.74647887323944,46.478873239436616,53.52112676056338,44.424131627056674,NA,NA,NA,NA,NA,6.413382754584472,5.925673039406945,13.338860710105346,0.9998049161139291,NA,NA,NA,41,33,NA,NA,NA,98.56744543793866,41008,41604,71,263,40461,NA,NA,NA,NA,NA,363,NA,NA,NA,0,0,41,33,38,547,NA,192
Kentucky,2010,1.5113814394986638,0.7925536816883236,471,79.19491525423729,4.387372926698769,52.4390243902439,29.268292682926827,56.09756097560976,19.957627118644066,NA,NA,NA,NA,NA,34.44843793198783,8.681227536632568,43.49829508801032,0.36862961938991795,NA,NA,NA,43,24,NA,NA,NA,99.30084009004887,54255,54637,82,1869,51895,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,42,24,46,2360,NA,1787
Louisiana,2010,0.9860779168686176,0.8189460665519027,999,60.68289384719405,3.286908077994429,83.05084745762711,61.016949152542374,0,33.77281947261663,NA,NA,NA,NA,NA,30.000167131850315,16.696471846639813,49.437601323684255,2.7409623451941236,NA,NA,NA,49,36,NA,NA,NA,96.25488650439986,59833,62161,59,1795,56875,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,48,35,0,2958,NA,1736
Maine,2010,1.3597824348104304,0.639897616381379,48,67.5257731958763,12.977099236641221,47.05882352941176,29.411764705882355,52.94117647058824,24.742268041237114,NA,NA,NA,NA,NA,10.478323468245081,3.839385698288274,15.51751719724844,1.1998080307150856,NA,NA,NA,8,5,NA,NA,NA,97.58039338120513,12502,12812,17,131,12308,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,6,4,9,194,NA,114
Maryland,2010,0.8964781216648879,0,418,40.45643153526971,16.153846153846153,0,0,52.38095238095239,43.36099585062241,NA,NA,NA,NA,NA,5.549626467449306,5.948061188189257,13.717538242618284,2.2198505869797223,NA,NA,NA,0,0,NA,NA,NA,99.01652741183267,70275,70973,63,390,69311,NA,NA,NA,NA,NA,45,NA,NA,NA,0,0,0,0,33,964,NA,327
Massachusetts,2010,2.6273074912652343,2.049574953918952,35,87.1499176276771,18.052930056710775,78.01047120418848,53.403141361256544,73.82198952879581,2.883031301482702,NA,NA,NA,NA,NA,14.55335772648491,0.48144378112190156,16.699221436628243,1.664419929021431,NA,NA,NA,149,102,NA,NA,NA,99.20578602620087,72698,73280,191,1058,71484,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,147,102,141,1214,NA,867
Michigan,2010,1.2884522467386053,0.39369374205901825,833,39.5166557805356,23.801652892561982,30.555555555555557,13.88888888888889,58.333333333333336,54.40888308295232,NA,NA,NA,NA,NA,5.413288953311501,7.45333834398096,13.698752706644477,0.832125409352016,NA,NA,NA,44,20,NA,NA,NA,98.23589905861878,111762,113769,144,605,110231,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,44,20,84,1531,NA,461
Minnesota,2010,1.6858329821181288,0.827864410861581,414,41.51898734177215,34.146341463414636,49.107142857142854,31.25,68.75,52.40506329113924,NA,NA,NA,NA,NA,4.93708230477452,6.231561201758083,11.891143356011801,0.7224998494791981,NA,NA,NA,55,35,NA,NA,NA,97.30363079807256,66436,68277,112,328,65646,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,55,35,77,790,NA,216
Mississippi,2010,1.980499695307739,1.4726792606134471,32,82.28980322003578,16.956521739130434,74.35897435897436,33.33333333333333,48.717948717948715,5.724508050089446,NA,NA,NA,NA,NA,11.67986999796872,0.8125126955108674,14.193581149705464,1.7011984562258786,NA,NA,NA,58,26,NA,NA,NA,98.49939975990397,39384,39984,78,460,38825,NA,NA,NA,NA,NA,47,NA,NA,NA,0,0,58,26,38,559,NA,382
Missouri,2010,1.3172800800906288,1.0801696656743158,564,53.03867403314917,14.880952380952381,82,41,59,44.514601420678765,NA,NA,NA,NA,NA,8.852122138209026,7.429459651711147,16.689938614748268,0.40835682482809493,NA,NA,NA,82,41,NA,NA,NA,98.1549242962982,75914,77341,100,672,74647,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,82,41,59,1267,NA,572
Montana,2010,2,1.217391304347826,179,13.461538461538462,82.14285714285714,60.86956521739131,43.47826086956522,21.73913043478261,86.0576923076923,NA,NA,NA,NA,NA,2.434782608695652,15.565217391304348,18.08695652173913,0.08695652173913045,NA,NA,NA,14,10,NA,NA,NA,95.31703273932864,11500,12065,23,28,11292,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,9,8,5,208,NA,5
Nebraska,2010,1.6897730327585545,1.1521179768808325,108,42.585551330798474,39.285714285714285,68.18181818181817,0,0,41.06463878326996,NA,NA,NA,NA,NA,4.301240447021775,4.147624716770998,10.100234263988632,1.6513691001958601,NA,NA,NA,30,0,NA,NA,NA,99.20374885705577,26039,26248,44,112,25776,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30,0,0,263,NA,68
Nevada,2010,0.7264274298997531,0.4067993607438617,688,16.80672268907563,17.857142857142858,56.00000000000001,44,44,82.59303721488595,NA,NA,NA,NA,NA,4.067993607438616,19.991282870841204,24.20456196425977,0.1452854859799506,NA,NA,NA,14,11,NA,NA,NA,99.62367925893761,34415,34545,25,140,33582,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14,11,11,833,NA,115
New Hampshire,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Jersey,2010,0.9137569017808539,0.5832490862430982,452,42.226680040120364,22.327790973871732,63.829787234042556,35.1063829787234,53.191489361702125,45.336008024072214,NA,NA,NA,NA,NA,4.092464421805739,4.393809783031339,9.69165564973948,1.205381444902403,NA,NA,NA,60,33,NA,NA,NA,99.14704550054454,102872,103757,94,421,101875,NA,NA,NA,NA,NA,360,NA,NA,NA,0,0,60,33,50,997,NA,327
New Mexico,2010,2.816306414137858,1.830599169189608,59,83.85598141695702,5.540166204986149,65,35,80,6.852497096399536,NA,NA,NA,NA,NA,50.83433077518834,4.154051960853341,60.6209955643174,5.632612828275716,NA,NA,NA,26,14,NA,NA,NA,52.55115255115255,14203,27027,40,722,13342,NA,NA,NA,NA,NA,728,NA,NA,NA,6,3,20,11,32,861,NA,682
New York,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5643955235116,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.43734951282703,239116,240469,NA,NA,236829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2287,NA,NA
North Carolina,2010,1.6497068095323653,1.3066984629959328,339,42.38341968911917,49.38875305623472,79.20792079207921,54.45544554455446,52.475247524752476,35.129533678756474,NA,NA,NA,NA,NA,3.3402479460333536,2.768567368472633,7.88102510494422,1.7722097904382341,NA,NA,NA,160,110,NA,NA,NA,99.49458835765593,122446,123068,202,409,121481,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,21,130,89,106,965,NA,207
North Dakota,2010,2.0497803806734995,0.4880429477794046,241,15.63517915309446,43.75,23.809523809523807,14.285714285714285,61.904761904761905,78.50162866449512,NA,NA,NA,NA,NA,4.685212298682284,23.5236700829673,29.96583699365544,1.7569546120058566,NA,NA,NA,5,3,NA,NA,NA,98.77554955649826,10245,10372,21,48,9938,NA,NA,NA,NA,NA,189,NA,NA,NA,0,0,5,3,13,307,NA,27
Ohio,2010,1.3414848698099928,0.886992728125733,1788,58.070099524015575,6.8181818181818175,66.12021857923497,28.96174863387978,56.284153005464475,38.6845521419299,NA,NA,NA,NA,NA,19.675111423879894,13.106966924700915,33.88165611072015,1.0995777621393383,NA,NA,NA,121,53,NA,NA,NA,97.55078982558764,136416,139841,183,2684,131794,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,121,53,103,4622,NA,2501
Oklahoma,2010,1.628822400186151,1.0858816001241007,581,65.32983508245877,4.819277108433735,66.66666666666666,48.80952380952381,0,21.776611694152923,NA,NA,NA,NA,NA,33.79806480386264,11.266021601287544,51.734501948769655,6.670415543619476,NA,NA,NA,56,41,NA,NA,NA,99.07021419652291,51571,52055,84,1743,48903,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,55,40,0,2668,NA,1659
Oregon,2010,1.6432353478181487,1.004199379222202,688,31.521739130434785,22.570532915360502,61.111111111111114,36.11111111111111,50,67.98418972332016,NA,NA,NA,NA,NA,7.280445499360964,15.702026656928977,23.096585722110646,0.11411356582070477,NA,NA,NA,44,26,NA,NA,NA,95.69737474337133,43816,45786,72,319,42804,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,44,26,36,1012,NA,247
Pennsylvania,2010,1.2857132421158748,0.978895309338223,138,79.38891765924392,11.480756686236138,76.13636363636364,65.9090909090909,55.11363636363637,7.146556188503367,NA,NA,NA,NA,NA,11.198854546384297,1.0081160648408565,14.106319718896332,1.8993491076711788,NA,NA,NA,134,116,NA,NA,NA,95.95539012610492,136889,142659,176,1533,134958,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,134,116,97,1931,NA,1357
Rhode Island,2010,1.4501407489550457,1.2795359549603345,17,67.74193548387096,26.984126984126984,88.23529411764706,64.70588235294117,82.35294117647058,18.27956989247312,NA,NA,NA,NA,NA,5.374051010833405,1.4501407489550457,7.933122920754073,1.1089311609656232,NA,NA,NA,15,11,NA,NA,NA,98.98674322384531,11723,11843,17,63,11630,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15,11,14,93,NA,46
South Carolina,2010,1.0618084274058344,0.5774747587645765,400,67.67614338689741,5.205479452054795,54.385964912280706,28.07017543859649,57.89473684210527,24.721878862793574,NA,NA,NA,NA,NA,20.397898737006816,7.451287209865504,30.140456763905966,2.291270817033643,NA,NA,NA,31,16,NA,NA,NA,96.55209626072411,53682,55599,57,1095,52064,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31,16,33,1618,NA,1038
South Dakota,2010,0.5764638063081611,0,226,4.49438202247191,58.333333333333336,0,0,57.14285714285714,84.6441947565543,NA,NA,NA,NA,NA,0.9882236679568475,18.61154574652063,21.98797661203986,2.3882071975623815,NA,NA,NA,0,0,NA,NA,NA,98.06977871103214,12143,12382,7,12,11876,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4,267,NA,5
Tennessee,2010,0.7557565488742884,0.3291197874129966,799,72.4342663273961,2.419984387197502,43.54838709677419,33.87096774193548,24.193548387096776,22.58976533785694,NA,NA,NA,NA,NA,31.229810938966565,9.739507783073492,43.11469215110255,2.1453734290624964,NA,NA,NA,27,21,NA,NA,NA,97.04730696887606,82037,84533,62,2562,78500,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,25,21,15,3537,NA,2500
Texas,2010,0.8545109181627222,0.16931485684957961,4395,14.793973497912507,39.6319018404908,19.814241486068113,10.526315789473683,52.94117647058824,79.77854420039935,NA,NA,NA,NA,NA,2.1561188801938656,11.627168685217224,14.574305412255221,0.7910178468441299,NA,NA,NA,64,34,NA,NA,NA,98.60258614168217,377994,383351,323,815,372485,NA,NA,NA,NA,NA,3805,NA,NA,NA,3,0,61,34,171,5509,NA,492
Utah,2010,1.2351778656126482,0.9881422924901185,425,25.236593059936908,40.625,80,44.61538461538462,55.38461538461539,67.03470031545741,NA,NA,NA,NA,NA,3.0404378230465183,8.076162967467315,12.04773487382183,0.9311340833079964,NA,NA,NA,52,29,NA,NA,NA,98.6928227152529,52624,53321,65,160,51990,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,52,29,36,634,NA,95
Vermont,2010,0.8833922261484098,0.7067137809187278,26,28.39506172839506,21.73913043478261,80,40,60,32.098765432098766,NA,NA,NA,NA,NA,4.063604240282685,4.593639575971731,14.31095406360424,5.653710247349823,NA,NA,NA,4,2,NA,NA,NA,97.99168975069253,5660,5776,5,23,5579,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,3,81,NA,18
Virginia,2010,1.4790549930514196,0.7643438554695255,658,31.405693950177938,42.20963172804532,51.67785234899329,29.53020134228188,22.14765100671141,58.54092526690391,NA,NA,NA,NA,NA,3.504069882866786,6.5316656740123085,11.157434981139568,1.1216994242604725,NA,NA,NA,77,44,NA,NA,NA,99.54348728286003,100740,101202,149,353,99616,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,14,48,30,33,1124,NA,204
Washington,2010,1.4138833422217811,0,716,31.150442477876105,32.38636363636363,0,0,70.17543859649122,63.36283185840708,NA,NA,NA,NA,NA,4.365674881246202,8.880179587989433,14.014808567636955,0.7689540984013196,NA,NA,NA,0,0,NA,NA,NA,93.20194197202636,80629,86510,114,352,79499,NA,NA,NA,NA,NA,574,NA,NA,NA,0,0,0,0,80,1130,NA,238
West Virginia,2010,0.2445226917057903,0.1467136150234742,279,0.8576329331046313,100,60,20,80,47.85591766723842,NA,NA,NA,NA,NA,0.2445226917057903,13.644366197183098,28.511345852895147,14.62245696400626,NA,NA,NA,3,1,NA,NA,NA,99.02179176755448,20448,20650,5,5,19865,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,1,4,583,NA,0
Wisconsin,2010,1.3777441332323996,0.8024224072672218,185,65.55407209612817,18.533604887983707,58.24175824175825,45.05494505494506,52.74725274725275,24.699599465954606,NA,NA,NA,NA,NA,7.4337623012869045,2.800908402725208,11.33989401968206,1.105223315669947,NA,NA,NA,53,41,NA,NA,NA,98.15139536957233,66050,67294,91,491,65301,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,53,41,48,749,NA,400
Wyoming,2010,2.809404110601804,2.365813987875203,5,75,70.37037037037037,84.21052631578947,68.42105263157895,78.94736842105263,13.88888888888889,NA,NA,NA,NA,NA,3.992311104539406,0.7393168712110011,5.323081472719208,0.5914534969688008,NA,NA,NA,16,13,NA,NA,NA,97.71709290564947,6763,6921,19,27,6727,NA,NA,NA,NA,NA,9,NA,NA,NA,0,0,16,13,15,36,NA,8
